,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
55893,2013,11,1,5.0,2359,6.0,352.0,345,7.0,B6,745,N568JB,JFK,PSE,205.0,1617,23,59,2013-11-02T03:00:00Z
55894,2013,11,1,35.0,2250,105.0,123.0,2356,87.0,B6,1816,N353JB,JFK,SYR,36.0,209,22,50,2013-11-02T02:00:00Z
55895,2013,11,1,455.0,500,-5.0,641.0,651,-10.0,US,1895,N192UW,EWR,CLT,88.0,529,5,0,2013-11-01T09:00:00Z
55896,2013,11,1,539.0,545,-6.0,856.0,827,29.0,UA,1714,N38727,LGA,IAH,229.0,1416,5,45,2013-11-01T09:00:00Z
55897,2013,11,1,542.0,545,-3.0,831.0,855,-24.0,AA,2243,N5CLAA,JFK,MIA,147.0,1089,5,45,2013-11-01T09:00:00Z
55898,2013,11,1,549.0,600,-11.0,912.0,923,-11.0,UA,303,N595UA,JFK,SFO,359.0,2586,6,0,2013-11-01T10:00:00Z
55899,2013,11,1,550.0,600,-10.0,705.0,659,6.0,US,2167,N748UW,LGA,DCA,57.0,214,6,0,2013-11-01T10:00:00Z
55900,2013,11,1,554.0,600,-6.0,659.0,701,-2.0,US,2134,N742PS,LGA,BOS,40.0,184,6,0,2013-11-01T10:00:00Z
55901,2013,11,1,554.0,600,-6.0,826.0,827,-1.0,DL,563,N912DE,LGA,ATL,126.0,762,6,0,2013-11-01T10:00:00Z
55902,2013,11,1,554.0,600,-6.0,749.0,751,-2.0,DL,731,N315NB,LGA,DTW,93.0,502,6,0,2013-11-01T10:00:00Z
55903,2013,11,1,555.0,600,-5.0,847.0,854,-7.0,B6,605,N640JB,EWR,FLL,149.0,1065,6,0,2013-11-01T10:00:00Z
55904,2013,11,1,555.0,600,-5.0,839.0,846,-7.0,B6,583,N661JB,JFK,MCO,136.0,944,6,0,2013-11-01T10:00:00Z
55905,2013,11,1,555.0,600,-5.0,929.0,943,-14.0,B6,1403,N746JB,JFK,SJU,196.0,1598,6,0,2013-11-01T10:00:00Z
55906,2013,11,1,556.0,600,-4.0,834.0,851,-17.0,UA,407,N834UA,EWR,TPA,142.0,997,6,0,2013-11-01T10:00:00Z
55907,2013,11,1,558.0,600,-2.0,727.0,730,-3.0,UA,279,N459UA,EWR,ORD,118.0,719,6,0,2013-11-01T10:00:00Z
55908,2013,11,1,558.0,600,-2.0,650.0,658,-8.0,US,1909,N950UW,LGA,PHL,38.0,96,6,0,2013-11-01T10:00:00Z
55909,2013,11,1,558.0,600,-2.0,914.0,905,9.0,AA,1175,N3GHAA,LGA,MIA,155.0,1096,6,0,2013-11-01T10:00:00Z
55910,2013,11,1,558.0,600,-2.0,720.0,715,5.0,WN,464,N390SW,EWR,MDW,117.0,711,6,0,2013-11-01T10:00:00Z
55911,2013,11,1,559.0,600,-1.0,756.0,730,26.0,AA,301,N4YHAA,LGA,ORD,119.0,733,6,0,2013-11-01T10:00:00Z
55912,2013,11,1,600.0,600,0.0,709.0,716,-7.0,EV,5716,N820AS,JFK,IAD,49.0,228,6,0,2013-11-01T10:00:00Z
55913,2013,11,1,600.0,600,0.0,725.0,721,4.0,UA,1198,N23707,LGA,ORD,121.0,733,6,0,2013-11-01T10:00:00Z
55914,2013,11,1,601.0,600,1.0,853.0,856,-3.0,B6,371,N570JB,LGA,FLL,150.0,1076,6,0,2013-11-01T10:00:00Z
55915,2013,11,1,601.0,610,-9.0,803.0,813,-10.0,DL,1919,N922DL,LGA,MSP,153.0,1020,6,10,2013-11-01T10:00:00Z
55916,2013,11,1,602.0,600,2.0,843.0,815,28.0,FL,345,N353AT,LGA,ATL,131.0,762,6,0,2013-11-01T10:00:00Z
55917,2013,11,1,603.0,600,3.0,717.0,711,6.0,EV,4533,N11109,EWR,BUF,53.0,282,6,0,2013-11-01T10:00:00Z
55918,2013,11,1,604.0,610,-6.0,855.0,855,0.0,AA,1103,N3FTAA,LGA,DFW,205.0,1389,6,10,2013-11-01T10:00:00Z
55919,2013,11,1,606.0,615,-9.0,746.0,750,-4.0,MQ,3525,N834MQ,LGA,RDU,74.0,431,6,15,2013-11-01T10:00:00Z
55920,2013,11,1,606.0,615,-9.0,807.0,817,-10.0,US,1899,N199UW,JFK,CLT,93.0,541,6,15,2013-11-01T10:00:00Z
55921,2013,11,1,606.0,610,-4.0,752.0,745,7.0,WN,2609,N440LV,LGA,STL,142.0,888,6,10,2013-11-01T10:00:00Z
55922,2013,11,1,607.0,611,-4.0,857.0,912,-15.0,B6,601,N597JB,JFK,FLL,149.0,1069,6,11,2013-11-01T10:00:00Z
55923,2013,11,1,608.0,615,-7.0,816.0,821,-5.0,EV,4471,N14993,EWR,CLT,98.0,529,6,15,2013-11-01T10:00:00Z
55924,2013,11,1,609.0,615,-6.0,807.0,818,-11.0,US,1989,N174US,EWR,CLT,89.0,529,6,15,2013-11-01T10:00:00Z
55925,2013,11,1,613.0,620,-7.0,810.0,810,0.0,MQ,3351,N528MQ,LGA,DTW,91.0,502,6,20,2013-11-01T10:00:00Z
55926,2013,11,1,615.0,619,-4.0,753.0,819,-26.0,EV,5503,N134EV,EWR,MSP,142.0,1008,6,19,2013-11-01T10:00:00Z
55927,2013,11,1,618.0,625,-7.0,725.0,735,-10.0,B6,2180,N183JB,EWR,BOS,44.0,200,6,25,2013-11-01T10:00:00Z
55928,2013,11,1,619.0,620,-1.0,723.0,728,-5.0,EV,4241,N19966,EWR,DCA,48.0,199,6,20,2013-11-01T10:00:00Z
55929,2013,11,1,620.0,622,-2.0,837.0,827,10.0,EV,4150,N11535,EWR,CVG,113.0,569,6,22,2013-11-01T10:00:00Z
55930,2013,11,1,620.0,620,0.0,754.0,740,14.0,WN,423,N8604K,LGA,MDW,117.0,725,6,20,2013-11-01T10:00:00Z
55931,2013,11,1,623.0,630,-7.0,839.0,839,0.0,EV,4393,N13538,EWR,IND,114.0,645,6,30,2013-11-01T10:00:00Z
55932,2013,11,1,623.0,630,-7.0,806.0,808,-2.0,EV,4424,N12157,EWR,RDU,73.0,416,6,30,2013-11-01T10:00:00Z
55933,2013,11,1,623.0,600,23.0,806.0,758,8.0,EV,5068,N723EV,EWR,DTW,86.0,488,6,0,2013-11-01T10:00:00Z
55934,2013,11,1,623.0,630,-7.0,834.0,914,-40.0,US,534,N648AW,EWR,PHX,292.0,2133,6,30,2013-11-01T10:00:00Z
55935,2013,11,1,624.0,630,-6.0,927.0,922,5.0,UA,797,N510UA,JFK,LAX,324.0,2475,6,30,2013-11-01T10:00:00Z
55936,2013,11,1,624.0,629,-5.0,926.0,929,-3.0,AA,1205,N3AJAA,EWR,MIA,156.0,1085,6,29,2013-11-01T10:00:00Z
55937,2013,11,1,625.0,630,-5.0,907.0,850,17.0,MQ,3550,N6EAMQ,LGA,ATL,129.0,762,6,30,2013-11-01T10:00:00Z
55938,2013,11,1,625.0,630,-5.0,901.0,851,10.0,DL,575,N341NB,EWR,ATL,127.0,746,6,30,2013-11-01T10:00:00Z
55939,2013,11,1,626.0,630,-4.0,806.0,805,1.0,AA,303,N586AA,LGA,ORD,120.0,733,6,30,2013-11-01T10:00:00Z
55940,2013,11,1,626.0,630,-4.0,920.0,919,1.0,B6,1099,N705JB,LGA,MCO,138.0,950,6,30,2013-11-01T10:00:00Z
55941,2013,11,1,627.0,630,-3.0,818.0,813,5.0,EV,4334,N14959,EWR,CMH,83.0,463,6,30,2013-11-01T10:00:00Z
55942,2013,11,1,628.0,630,-2.0,905.0,840,25.0,US,2085,N554UW,LGA,CLT,104.0,544,6,30,2013-11-01T10:00:00Z
55943,2013,11,1,628.0,630,-2.0,946.0,919,27.0,UA,1454,N15712,LGA,IAH,235.0,1416,6,30,2013-11-01T10:00:00Z
55944,2013,11,1,628.0,630,-2.0,801.0,806,-5.0,B6,905,N247JB,JFK,ORD,119.0,740,6,30,2013-11-01T10:00:00Z
55945,2013,11,1,628.0,632,-4.0,938.0,940,-2.0,B6,929,N590JB,JFK,RSW,169.0,1074,6,32,2013-11-01T10:00:00Z
55946,2013,11,1,628.0,635,-7.0,920.0,929,-9.0,B6,525,N633JB,JFK,TPA,155.0,1005,6,35,2013-11-01T10:00:00Z
55947,2013,11,1,630.0,630,0.0,921.0,918,3.0,US,495,N553UW,JFK,PHX,296.0,2153,6,30,2013-11-01T10:00:00Z
55948,2013,11,1,633.0,635,-2.0,735.0,747,-12.0,UA,1463,N39726,EWR,BOS,44.0,200,6,35,2013-11-01T10:00:00Z
55949,2013,11,1,636.0,641,-5.0,812.0,805,7.0,EV,4522,N16963,EWR,BNA,129.0,748,6,41,2013-11-01T10:00:00Z
55950,2013,11,1,636.0,637,-1.0,931.0,923,8.0,UA,1144,N75433,EWR,MCO,146.0,937,6,37,2013-11-01T10:00:00Z
55951,2013,11,1,636.0,645,-9.0,936.0,907,29.0,B6,675,N358JB,JFK,MSY,209.0,1182,6,45,2013-11-01T10:00:00Z
55952,2013,11,1,637.0,640,-3.0,918.0,905,13.0,DL,1743,N388DA,JFK,ATL,127.0,760,6,40,2013-11-01T10:00:00Z
55953,2013,11,1,638.0,630,8.0,948.0,946,2.0,UA,1668,N75436,EWR,SFO,345.0,2565,6,30,2013-11-01T10:00:00Z
55954,2013,11,1,639.0,635,4.0,830.0,833,-3.0,EV,4535,N12201,EWR,MSP,146.0,1008,6,35,2013-11-01T10:00:00Z
55955,2013,11,1,640.0,640,0.0,838.0,838,0.0,EV,4166,N14203,EWR,GSP,96.0,594,6,40,2013-11-01T10:00:00Z
55956,2013,11,1,640.0,630,10.0,837.0,833,4.0,US,2052,N555AY,EWR,CLT,97.0,529,6,30,2013-11-01T10:00:00Z
55957,2013,11,1,643.0,645,-2.0,817.0,821,-4.0,9E,3496,N904XJ,LGA,PIT,64.0,335,6,45,2013-11-01T10:00:00Z
55958,2013,11,1,644.0,650,-6.0,814.0,819,-5.0,UA,1622,N24729,EWR,ORD,123.0,719,6,50,2013-11-01T10:00:00Z
55959,2013,11,1,646.0,655,-9.0,837.0,840,-3.0,MQ,3599,N513MQ,LGA,MSP,149.0,1020,6,55,2013-11-01T10:00:00Z
55960,2013,11,1,646.0,650,-4.0,758.0,759,-1.0,B6,318,N284JB,JFK,BOS,39.0,187,6,50,2013-11-01T10:00:00Z
55961,2013,11,1,648.0,648,0.0,926.0,913,13.0,UA,511,N533UA,EWR,LAS,291.0,2227,6,48,2013-11-01T10:00:00Z
55962,2013,11,1,651.0,640,11.0,812.0,807,5.0,EV,4422,N12136,EWR,PIT,63.0,319,6,40,2013-11-01T10:00:00Z
55963,2013,11,1,651.0,600,51.0,801.0,717,44.0,EV,5747,N829AS,LGA,IAD,49.0,229,6,0,2013-11-01T10:00:00Z
55964,2013,11,1,651.0,652,-1.0,945.0,954,-9.0,UA,1439,N53442,EWR,LAX,332.0,2454,6,52,2013-11-01T10:00:00Z
