,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
309202,2013,9,1,9.0,2359,10.0,343.0,340,3.0,B6,839,N663JB,JFK,BQN,196.0,1576,23,59,2013-09-02T03:00:00Z
309203,2013,9,1,117.0,2245,152.0,218.0,2359,139.0,B6,1816,N216JB,JFK,SYR,44.0,209,22,45,2013-09-02T02:00:00Z
309204,2013,9,1,508.0,516,-8.0,717.0,800,-43.0,UA,1545,N57869,EWR,IAH,170.0,1400,5,16,2013-09-01T09:00:00Z
309205,2013,9,1,537.0,545,-8.0,849.0,855,-6.0,AA,701,N613AA,JFK,MIA,148.0,1089,5,45,2013-09-01T09:00:00Z
309206,2013,9,1,537.0,545,-8.0,906.0,921,-15.0,B6,939,N658JB,JFK,BQN,191.0,1576,5,45,2013-09-01T09:00:00Z
309207,2013,9,1,549.0,600,-11.0,815.0,850,-35.0,UA,1115,N27213,EWR,TPA,133.0,997,6,0,2013-09-01T10:00:00Z
309208,2013,9,1,552.0,600,-8.0,843.0,905,-22.0,AA,1895,N3KFAA,LGA,MIA,149.0,1096,6,0,2013-09-01T10:00:00Z
309209,2013,9,1,553.0,600,-7.0,809.0,834,-25.0,B6,27,N784JB,EWR,MCO,117.0,937,6,0,2013-09-01T10:00:00Z
309210,2013,9,1,554.0,600,-6.0,700.0,716,-16.0,EV,6167,N14180,LGA,IAD,39.0,229,6,0,2013-09-01T10:00:00Z
309211,2013,9,1,554.0,600,-6.0,803.0,823,-20.0,DL,461,N909DE,LGA,ATL,105.0,762,6,0,2013-09-01T10:00:00Z
309212,2013,9,1,554.0,600,-6.0,657.0,715,-18.0,MQ,3267,N516MQ,EWR,ORD,104.0,719,6,0,2013-09-01T10:00:00Z
309213,2013,9,1,555.0,600,-5.0,835.0,851,-16.0,B6,371,N639JB,LGA,FLL,139.0,1076,6,0,2013-09-01T10:00:00Z
309214,2013,9,1,557.0,600,-3.0,706.0,716,-10.0,EV,5716,N909EV,JFK,IAD,43.0,228,6,0,2013-09-01T10:00:00Z
309215,2013,9,1,557.0,600,-3.0,718.0,740,-22.0,WN,726,N553WN,LGA,STL,125.0,888,6,0,2013-09-01T10:00:00Z
309216,2013,9,1,600.0,600,0.0,803.0,815,-12.0,FL,347,N309AT,LGA,ATL,105.0,762,6,0,2013-09-01T10:00:00Z
309217,2013,9,1,600.0,610,-10.0,824.0,855,-31.0,AA,705,N3JTAA,LGA,DFW,185.0,1389,6,10,2013-09-01T10:00:00Z
309218,2013,9,1,600.0,600,0.0,740.0,752,-12.0,DL,731,N353NW,LGA,DTW,79.0,502,6,0,2013-09-01T10:00:00Z
309219,2013,9,1,602.0,605,-3.0,853.0,855,-2.0,B6,601,N590JB,JFK,FLL,141.0,1069,6,5,2013-09-01T10:00:00Z
309220,2013,9,1,604.0,605,-1.0,823.0,839,-16.0,B6,583,N531JB,JFK,MCO,121.0,944,6,5,2013-09-01T10:00:00Z
309221,2013,9,1,605.0,610,-5.0,747.0,806,-19.0,DL,1919,N320US,LGA,MSP,142.0,1020,6,10,2013-09-01T10:00:00Z
309222,2013,9,1,614.0,611,3.0,951.0,954,-3.0,B6,1403,N793JB,JFK,SJU,197.0,1598,6,11,2013-09-01T10:00:00Z
309223,2013,9,1,617.0,620,-3.0,829.0,840,-11.0,DL,1743,N979DL,JFK,ATL,105.0,760,6,20,2013-09-01T10:00:00Z
